datetime,acceleration_x,acceleration_y,acceleration_z,magnetic_x,magnetic_y,magnetic_z
2019-05-09T21:00:00Z,-1831,10,-2442,-1693,6821,14721
2019-05-10T00:00:00Z,-1032,774,-2689,51,7669,14373
2019-05-10T03:00:00Z,-1584,562,-2597,-1169,6674,14887
2019-05-10T06:00:00Z,437,-938,-1755,-225,10381,12331
2019-05-10T09:00:00Z,-781,-1804,-1395,765,7372,14766
2019-05-10T12:00:00Z,-51,1183,-2522,2499,2951,16207
2019-05-10T15:00:00Z,-1640,-684,-2196,-5082,-4957,15253
2019-05-10T18:00:00Z,-508,604,-2671,-336,8272,13953
2019-05-10T21:00:00Z,-1463,-1809,-1464,346,7175,14674
2019-05-11T00:00:00Z,-1071,-1868,-1411,-1023,7372,14552
2019-05-11T03:00:00Z,-1512,-1773,-1499,-349,7236,14636
2019-05-11T06:00:00Z,-279,499,-2590,-354,8784,14437
2019-05-11T09:00:00Z,-894,-1877,-1320,2041,8991,13414
2019-05-11T12:00:00Z,179,-53,-2304,1778,-424,16776
2019-05-11T15:00:00Z,-2120,173,-2385,425,-232,16192
2019-05-11T18:00:00Z,353,-1182,-1688,790,10871,10016
2019-05-11T21:00:00Z,-1331,-1992,-1335,614,7900,14139
2019-05-12T00:00:00Z,-618,-2003,-1309,-1381,8065,13987
2019-05-12T03:00:00Z,5,-1321,-1807,-509,5770,15093
2019-05-12T06:00:00Z,-576,-1909,-1308,102,8165,14099
2019-05-12T09:00:00Z,-2335,-1205,-1617,188,10279,12508
2019-05-12T12:00:00Z,-96,-1194,-1744,-568,5002,15760
2019-05-12T15:00:00Z,418,-1308,-1378,-1694,8275,13981
2019-05-12T18:00:00Z,-1395,-1744,-1582,-633,6630,14895
2019-05-12T21:00:00Z,481,645,-2374,-1152,5954,15185
2019-05-13T00:00:00Z,606,114,-2216,-1483,7482,14310
2019-05-13T03:00:00Z,205,750,-2587,-1261,7162,14498
2019-05-13T06:00:00Z,413,516,-2317,389,3457,16144
2019-05-13T09:00:00Z,-137,-1833,-899,929,11086,12204
2019-05-13T12:00:00Z,4,-1199,-1752,-319,7018,14706
2019-05-13T15:00:00Z,341,-1322,-1449,38,10421,12553
2019-05-13T18:00:00Z,-826,419,-2678,-718,9132,13515
2019-05-13T21:00:00Z,667,-298,-1980,-1410,7341,14515
2019-05-14T00:00:00Z,367,-709,-1978,228,7758,14323
2019-05-14T03:00:00Z,-2347,-908,-1942,124,9258,13089
2019-05-14T06:00:00Z,-1825,-573,-2171,778,1017,16573
2019-05-14T09:00:00Z,-16,-2023,-328,-960,12760,10142
2019-05-14T12:00:00Z,-2315,-580,-1816,1409,6427,15481
2019-05-14T15:00:00Z,-2009,-175,-2228,1247,9854,13122
2019-05-14T18:00:00Z,12,-71,-2490,-8024,1454,-283
2019-05-14T21:00:00Z,-1556,1009,-2651,66,5567,15257
2019-05-15T00:00:00Z,-961,-1748,-1688,-1020,6236,15040
2019-05-15T03:00:00Z,1573,860,-1445,-6304,-1164,6012
2019-05-15T06:00:00Z,277,-1439,-1269,142,10527,12519
2019-05-15T09:00:00Z,-1253,-1978,-1203,-372,8525,14049
2019-05-15T12:00:00Z,849,-1133,-1021,-3216,12358,10136
2019-05-15T15:00:00Z,169,-1295,-1518,631,9249,13582
2019-05-15T18:00:00Z,216,-129,-2364,939,1432,16380
2019-05-15T21:00:00Z,-150,-1522,-1594,801,7677,14371
2019-05-16T00:00:00Z,290,-1262,-1591,-927,7629,14380
2019-05-16T03:00:00Z,-203,776,-2697,1755,-9866,-7650
2019-05-16T06:00:00Z,-2054,571,-2318,2439,6909,14689
2019-05-16T09:00:00Z,-1254,-1491,-1766,103,5267,15558
2019-05-16T12:00:00Z,423,-320,-1953,-673,9677,13394
2019-05-16T15:00:00Z,80,871,-2377,766,7022,15508
2019-05-16T18:00:00Z,830,1842,-2051,-122,10479,5146
2019-05-16T21:00:00Z,-1753,56,-2489,-1531,7529,14399
2019-05-17T00:00:00Z,-1753,539,-2519,806,7362,14494
2019-05-17T03:00:00Z,395,-256,-2189,-478,9218,13314
2019-05-17T06:00:00Z,567,1051,-2356,-759,-240,32397
2019-05-17T09:00:00Z,-1311,255,-2521,-3157,7564,14005
2019-05-17T12:00:00Z,-1633,631,-2570,-1739,5245,15441
2019-05-17T15:00:00Z,167,-338,-2289,-2246,11770,10945
2019-05-17T18:00:00Z,-832,-1762,-1560,275,6497,15004
2019-05-17T21:00:00Z,621,-781,-1742,-1297,8905,13493
2019-05-18T00:00:00Z,21,-1353,-1689,671,7685,14372
2019-05-18T03:00:00Z,14,-1264,-1750,943,7421,14541
2019-05-18T06:00:00Z,-2237,-1087,-1785,1511,5482,15345
2019-05-18T09:00:00Z,-644,-1577,-1554,414,6092,15524
2019-05-18T12:00:00Z,-1436,-1511,-1804,-1098,5283,15040
2019-05-18T15:00:00Z,-839,-1956,-1291,599,8029,14212
2019-05-18T18:00:00Z,-835,1142,-2677,-1304,5901,15450
2019-05-18T21:00:00Z,617,-692,-1796,-1275,7988,14179
2019-05-19T00:00:00Z,375,-812,-1897,164,8516,13922
2019-05-19T03:00:00Z,-2037,-754,-2142,-592,10593,12207
2019-05-19T06:00:00Z,-1677,-752,-2262,-2496,10190,11676
2019-05-19T09:00:00Z,-965,833,-2749,-601,7332,14533
2019-05-19T12:00:00Z,-2220,-744,-2043,150,5670,15825
2019-05-19T15:00:00Z,-1359,1279,-2680,1381,5311,15130
2019-05-19T18:00:00Z,351,-347,-2183,219,3995,15876
2019-05-19T21:00:00Z,-897,535,-2696,-1558,8441,13897
2019-05-20T00:00:00Z,-1345,358,-2693,54,8995,13378
2019-05-20T03:00:00Z,-2419,-1032,-1877,-1192,11282,14729
2019-05-20T06:00:00Z,-1261,-445,-2543,-2157,11499,10945
2019-05-20T09:00:00Z,-260,1252,-2654,-530,-2544,2771
2019-05-20T12:00:00Z,310,-1422,-1492,-1030,8533,13732
2019-05-20T15:00:00Z,101,-825,-2065,1900,9477,12885
2019-05-20T18:00:00Z,360,-913,-1851,134,8647,13751
2019-05-20T21:00:00Z,214,-1308,-1614,-513,7644,14354
2019-05-21T00:00:00Z,-29,-1529,-1523,365,8284,14014
2019-05-21T03:00:00Z,313,-904,-1983,-478,12359,10099
2019-05-21T06:00:00Z,-2387,-1051,-1697,794,8839,13636
2019-05-21T09:00:00Z,-2059,650,-2249,746,-5863,17516
2019-05-21T12:00:00Z,-209,-1970,-1066,-1247,9277,13242
2019-05-21T15:00:00Z,427,-1168,-1522,-370,11064,11898
2019-05-21T18:00:00Z,390,-501,-2081,3117,7769,12256
2019-05-21T21:00:00Z,-1641,390,-2561,-611,7448,14495
2019-05-22T00:00:00Z,-1426,508,-2620,596,8258,14027
2019-05-22T03:00:00Z,205,-1738,-1103,-593,10534,12455
2019-05-22T06:00:00Z,-2179,-1576,-1327,846,9178,13530
2019-05-22T09:00:00Z,-1440,207,-2609,-596,8985,13459
2019-05-22T12:00:00Z,-877,-2120,-950,1327,9796,13041
2019-05-22T15:00:00Z,-2496,-500,-1902,2181,5994,15032
2019-05-22T18:00:00Z,-2239,-1301,-1659,474,8114,14097
2019-05-22T21:00:00Z,-1410,481,-2603,-342,8041,14195
2019-05-23T00:00:00Z,-1636,484,-2563,912,8113,14124
2019-05-23T03:00:00Z,114,-1689,-1266,103,10204,12600
2019-05-23T06:00:00Z,-102,-1769,-1253,-657,719,393
2019-05-23T09:00:00Z,-1942,-1529,-1415,292,8909,13972
2019-05-23T12:00:00Z,-2234,-635,-1899,1071,4938,15794
2019-05-23T15:00:00Z,-1987,-1107,-1756,-1291,9935,13305
2019-05-23T18:00:00Z,-1009,633,-2677,803,8650,13846
2019-05-23T21:00:00Z,-1741,-1644,-1596,-770,7497,14415
2019-05-24T00:00:00Z,-1761,-1674,-1557,-730,7723,14271
2019-05-24T03:00:00Z,-1599,114,-2591,604,9744,12968
2019-05-24T06:00:00Z,-1460,270,-2529,623,8730,13368
2019-05-24T09:00:00Z,203,-902,-1809,1456,8319,14500
2019-05-24T12:00:00Z,452,-418,-2024,-304,8736,13873
2019-05-24T15:00:00Z,158,-1605,-1177,934,12191,10831
2019-05-24T18:00:00Z,-618,-1005,-2217,-180,9966,25004
2019-05-24T21:00:00Z,-2060,-1186,-1819,-572,7336,14590
2019-05-25T00:00:00Z,-2360,-804,-1852,794,7792,14284
2019-05-25T03:00:00Z,20,-230,-2417,455,10285,12537
2019-05-25T06:00:00Z,273,-1363,-1436,452,11161,11815
2019-05-25T09:00:00Z,-528,505,-2638,1272,8248,14016
2019-05-25T12:00:00Z,-2125,-1946,-948,1089,10817,12173
2019-05-25T15:00:00Z,-890,888,-2676,-3158,9896,16358
2019-05-25T18:00:00Z,-2280,-1410,-1476,642,9329,13343
2019-05-25T21:00:00Z,18,-1183,-1827,2060,8936,13347
2019-05-26T00:00:00Z,407,-752,-1885,-45,8793,13742
2019-05-26T03:00:00Z,250,-914,-1965,636,9640,12501
2019-05-26T06:00:00Z,-2435,-274,-2068,3106,10240,12194
2019-05-26T09:00:00Z,-1018,800,-2593,772,7397,14864
2019-05-26T12:00:00Z,-462,-2029,-819,-568,10178,12970
2019-05-26T15:00:00Z,-510,-2059,-888,256,10154,12856
2019-05-26T18:00:00Z,-2400,-1572,-1189,1460,10508,12301
2019-05-26T21:00:00Z,355,-1011,-1755,39,8533,13913
2019-05-27T00:00:00Z,177,-1033,-1866,1194,8496,13858
2019-05-27T03:00:00Z,-549,-881,-2320,3947,4056,12392
2019-05-27T06:00:00Z,-51,227,-2502,-393,9203,13497
2019-05-27T09:00:00Z,503,-975,-1630,-540,10797,12464
2019-05-27T12:00:00Z,-2454,-1471,-1195,1832,10425,12380
2019-05-27T15:00:00Z,111,-776,-2017,1478,10509,12491
