datetime,acceleration_x,acceleration_y,acceleration_z,magnetic_x,magnetic_y,magnetic_z
2017-06-04T00:00:00Z,1584,-1793,-2857,964,3008,15976
2017-06-04T03:00:00Z,1513,-1726,-2902,1361,2629,16062
2017-06-04T06:00:00Z,-60,-2311,-2352,1689,5672,15329
2017-06-04T09:00:00Z,1636,-941,-3019,4452,6249,13234
2017-06-04T12:00:00Z,-418,-38,-2929,1129,4268,15831
2017-06-04T15:00:00Z,1028,-1782,-2751,1512,2014,16458
2017-06-04T18:00:00Z,1552,-1685,-2751,2670,5038,15568
2017-06-04T21:00:00Z,600,-2011,-2657,-758,3055,16219
2017-06-05T00:00:00Z,560,-2050,-2630,-593,3358,16146
2017-06-05T03:00:00Z,593,-2411,-2316,218,5582,15539
2017-06-05T06:00:00Z,1288,-1441,-3027,2661,-2726,18968
2017-06-05T09:00:00Z,57,-2593,-1984,285,9137,14350
2017-06-05T12:00:00Z,2081,-2315,-2009,430,11382,11914
2017-06-05T15:00:00Z,643,725,-3177,1466,4056,15967
2017-06-05T18:00:00Z,-206,124,-3077,1705,6477,15192
2017-06-05T21:00:00Z,922,729,-3232,-375,4074,15965
2017-06-06T00:00:00Z,895,560,-3239,698,4861,15784
2017-06-06T03:00:00Z,780,691,-3218,1145,4253,15939
2017-06-06T06:00:00Z,269,-3060,-1149,2556,11625,11491
2017-06-06T09:00:00Z,-327,-538,-2970,3126,9189,13371
2017-06-06T12:00:00Z,20,-1834,-2603,-766,4238,15974
2017-06-06T15:00:00Z,-735,-703,-2640,2848,823,16179
2017-06-06T18:00:00Z,-231,-1748,-2620,711,3795,16161
2017-06-06T21:00:00Z,-144,390,-3116,1820,4590,15687
2017-06-07T00:00:00Z,-32,147,-3156,1153,5900,15511
2017-06-07T03:00:00Z,160,532,-3176,472,4054,15882
2017-06-07T06:00:00Z,610,-528,-3229,-387,8672,13356
2017-06-07T09:00:00Z,-215,-2057,-2389,2068,4739,15738
2017-06-07T12:00:00Z,1838,-914,-2959,105,9632,13423
2017-06-07T15:00:00Z,-640,-1917,-2167,-1028,466,15406
2017-06-07T18:00:00Z,54,-2644,-1958,1996,8171,14379
2017-06-07T21:00:00Z,216,368,-3223,-255,4696,15771
2017-06-08T00:00:00Z,91,580,-3178,324,3511,16016
2017-06-08T03:00:00Z,-63,653,-3093,857,2898,16154
2017-06-08T06:00:00Z,626,350,-3247,439,5963,15419
2017-06-08T09:00:00Z,2243,-2082,-2308,107,9085,13841
2017-06-08T12:00:00Z,2070,-1634,-2628,1856,8107,13878
2017-06-08T15:00:00Z,-950,-442,-2516,5584,3955,14992
2017-06-08T18:00:00Z,960,519,-3266,2798,4326,15651
2017-06-08T21:00:00Z,605,433,-3244,-869,5062,15700
2017-06-09T00:00:00Z,711,512,-3217,724,5026,15746
2017-06-09T03:00:00Z,-314,91,-3038,1442,5049,15671
2017-06-09T06:00:00Z,1989,-1718,-2427,924,8140,14524
2017-06-09T09:00:00Z,-632,-2504,-1435,5339,8943,13059
2017-06-09T12:00:00Z,782,522,-2988,1326,4869,16304
2017-06-09T15:00:00Z,1400,1537,-2821,-3194,7653,9507
2017-06-09T18:00:00Z,-886,-1911,-1963,2819,9589,13229
2017-06-09T21:00:00Z,1959,-2128,-2236,-1268,6899,14970
2017-06-10T00:00:00Z,1929,-2084,-2307,-945,6522,15140
2017-06-10T03:00:00Z,1843,-2137,-2296,-567,6547,15129
2017-06-10T06:00:00Z,1329,-1445,-2912,3565,3416,16020
2017-06-10T09:00:00Z,-17,-207,-2976,404,7136,15119
2017-06-10T12:00:00Z,581,-2842,-1643,1284,9402,13579
2017-06-10T15:00:00Z,2109,-846,-2703,-186,4618,16115
2017-06-10T18:00:00Z,1922,-1867,-2478,1543,9616,13340
2017-06-10T21:00:00Z,1814,-14,-3116,-1179,6615,15092
2017-06-11T00:00:00Z,1702,-1133,-2957,2601,8215,13966
2017-06-11T03:00:00Z,2169,54,-2976,-976,5177,16782
2017-06-11T06:00:00Z,1936,-1933,-2292,883,9194,13759
2017-06-11T09:00:00Z,297,-2619,-1885,2810,5938,13341
2017-06-11T12:00:00Z,1840,-1280,-2656,1352,5415,15849
2017-06-11T15:00:00Z,-582,-220,-2754,708,5777,16812
2017-06-11T18:00:00Z,2025,-1584,-2562,399,6619,15208
2017-06-11T21:00:00Z,2262,-1106,-2677,-640,7517,14720
2017-06-12T00:00:00Z,1806,-1540,-2722,2347,8062,14301
2017-06-12T03:00:00Z,1970,-1158,-2830,-130,10744,12432
2017-06-12T06:00:00Z,-448,-2381,-1722,2864,8136,13196
2017-06-12T09:00:00Z,570,1655,-2731,1730,-476,15049
2017-06-12T12:00:00Z,1279,-1180,-3017,-430,12238,10924
2017-06-12T15:00:00Z,-745,-2009,-1967,1767,10184,12889
2017-06-12T18:00:00Z,-901,19,-2611,4071,4018,15614
2017-06-12T21:00:00Z,2286,-1100,-2658,-808,7193,14922
2017-06-13T00:00:00Z,1584,-2256,-2284,2233,8432,14089
2017-06-13T03:00:00Z,-627,-660,-2780,3595,7202,15756
2017-06-13T06:00:00Z,-858,-1649,-2127,3282,6752,14885
2017-06-13T09:00:00Z,568,1367,-2925,2456,416,16400
2017-06-13T12:00:00Z,-377,-2410,-1621,967,9505,13397
2017-06-13T15:00:00Z,2251,-1816,-2141,-2227,9026,11745
2017-06-13T18:00:00Z,99,-2508,-2032,-525,8174,14369
2017-06-13T21:00:00Z,2220,-1245,-2630,-309,7566,14750
2017-06-14T00:00:00Z,1304,-2463,-2142,2382,8103,14236
2017-06-14T03:00:00Z,-402,-539,-2903,1232,6666,15057
2017-06-14T06:00:00Z,360,-2638,-2113,3100,5867,13681
2017-06-14T09:00:00Z,-442,-2181,-1890,2574,7494,14763
2017-06-14T12:00:00Z,1645,-604,-3009,4577,1459,16964
2017-06-14T15:00:00Z,767,-2738,-1860,1484,5479,12939
2017-06-14T18:00:00Z,1845,-1303,-2871,4276,1379,15675
2017-06-14T21:00:00Z,-137,-2508,-2054,-1486,10326,12731
2017-06-15T00:00:00Z,-671,-1937,-2186,1507,8599,14049
2017-06-15T03:00:00Z,-525,-1543,-2542,522,5590,15530
2017-06-15T06:00:00Z,1474,-2065,-2607,1855,5287,15516
2017-06-15T09:00:00Z,-400,-1813,-2455,-674,11164,11979
2017-06-15T12:00:00Z,1149,-795,-3183,1266,10362,12797
2017-06-15T15:00:00Z,790,94,-3435,1416,6715,15139
2017-06-15T18:00:00Z,1711,-2303,-2126,1296,9016,13836
2017-06-15T21:00:00Z,2353,-1152,-2586,-1270,7368,14813
2017-06-16T00:00:00Z,1595,-2292,-2226,1621,8086,14393
2017-06-16T03:00:00Z,1882,-728,-3011,1916,4801,15791
2017-06-16T06:00:00Z,-1160,-641,-2333,-2252,-1430,-526
2017-06-16T09:00:00Z,-714,-675,-2735,1574,2275,16339
2017-06-16T12:00:00Z,1305,-2457,-1992,1196,7250,14508
2017-06-16T15:00:00Z,-438,-1522,-2541,2828,2329,16416
2017-06-16T18:00:00Z,2127,-1671,-2458,228,10064,13000
2017-06-16T21:00:00Z,-231,-1887,-2510,-1499,7997,14397
2017-06-17T00:00:00Z,-680,-1139,-2661,1704,8704,14103
2017-06-17T03:00:00Z,-484,-1684,-2544,-98,10440,12798
2017-06-17T06:00:00Z,-1176,-9,-2380,82,3944,725
2017-06-17T09:00:00Z,1135,441,-3175,1863,4603,15950
2017-06-17T12:00:00Z,545,-2539,-2041,1837,6967,15014
2017-06-17T15:00:00Z,697,-2558,-2039,1285,7132,14974
2017-06-17T18:00:00Z,-143,725,-2966,-152,-1208,19107
2017-06-17T21:00:00Z,1903,-2333,-2020,-1644,7868,14484
2017-06-18T00:00:00Z,1249,-2658,-1940,1592,8834,13947
2017-06-18T03:00:00Z,-1432,-772,-2028,-6117,20863,15644
2017-06-18T06:00:00Z,1057,232,-3238,6617,1424,15384
2017-06-18T09:00:00Z,1048,-2915,-1482,1747,10700,12503
2017-06-18T12:00:00Z,-464,-1366,-2447,-210,9117,14031
2017-06-18T15:00:00Z,2297,-366,-2833,-55,3559,13804
2017-06-18T18:00:00Z,-53,-1362,-2847,-2117,-3028,12066
2017-06-18T21:00:00Z,2340,-1492,-2420,-1303,8068,14427
2017-06-19T00:00:00Z,1523,-2444,-2104,1465,8681,14078
2017-06-19T03:00:00Z,1474,-2884,-1530,1733,11724,11447
2017-06-19T06:00:00Z,14,-2371,-2169,2482,6121,15184
2017-06-19T09:00:00Z,-274,-1984,-2273,1218,4926,19870
2017-06-19T12:00:00Z,-536,-1390,-2533,113,7745,14760
2017-06-19T15:00:00Z,1348,-2838,-1681,1578,10646,12575
2017-06-19T18:00:00Z,17,-505,-3083,2274,9311,13466
2017-06-19T21:00:00Z,2201,-1621,-2434,-651,7684,14681
2017-06-20T00:00:00Z,1613,-2378,-2131,1832,9106,13739
2017-06-20T03:00:00Z,605,-1375,-2993,1070,12464,7763
2017-06-20T06:00:00Z,1620,-889,-3014,-1111,1140,1493
2017-06-20T09:00:00Z,1818,-1759,-2443,-3486,6656,19195
2017-06-20T12:00:00Z,332,97,-3257,1741,6666,14715
2017-06-20T15:00:00Z,-557,-1315,-2588,-4981,9768,21109
2017-06-20T18:00:00Z,1980,-862,-2912,1736,1742,16294
2017-06-20T21:00:00Z,-274,-1323,-2761,-1542,7948,14445
2017-06-21T00:00:00Z,-543,-858,-2788,1425,8657,14143
2017-06-21T03:00:00Z,811,-2462,-2309,1753,5930,15302
2017-06-21T06:00:00Z,-52,1211,-2829,3072,3434,17530
2017-06-21T09:00:00Z,1705,-2360,-1952,1339,10350,12969
2017-06-21T12:00:00Z,1676,-516,-3052,300,13567,21187
2017-06-21T15:00:00Z,-911,-183,-2700,3141,4835,15571
2017-06-21T18:00:00Z,-895,-972,-2464,3050,3380,16049
2017-06-21T21:00:00Z,1436,-2690,-1767,609,9691,13455
2017-06-22T00:00:00Z,1234,-2636,-1951,1781,8779,13999
2017-06-22T03:00:00Z,1854,304,-3109,3703,-3290,18232
2017-06-22T06:00:00Z,1687,-578,-3112,-617,8072,12273
2017-06-22T09:00:00Z,-1259,288,-2231,6906,3248,15742
2017-06-22T12:00:00Z,-676,-1929,-2143,2378,7002,14700
2017-06-22T15:00:00Z,2002,-1990,-2239,602,9755,13498
2017-06-22T18:00:00Z,1739,-1110,-2920,753,10262,12881
2017-06-22T21:00:00Z,1149,-2710,-1861,2638,9473,14083
2017-06-23T00:00:00Z,1886,-2398,-1909,-1815,8493,14158
2017-06-23T03:00:00Z,2149,-1440,-2690,-211,10352,12814
2017-06-23T06:00:00Z,2329,-978,-2660,-1687,7744,13900
2017-06-23T09:00:00Z,716,1002,-3025,941,3524,16350
2017-06-23T12:00:00Z,2213,-788,-2760,-2205,5036,4197
2017-06-23T15:00:00Z,1194,-2528,-2039,899,6046,14637
2017-06-23T18:00:00Z,1445,2052,-2474,1734,-5444,15780
2017-06-23T21:00:00Z,1000,-2765,-1792,1969,9190,13723
2017-06-24T00:00:00Z,1928,-2205,-2113,-442,7430,15028
2017-06-24T03:00:00Z,1515,-2789,-1696,603,10345,12720
2017-06-24T06:00:00Z,1413,-2457,-2095,3097,7996,12617
2017-06-24T09:00:00Z,2190,-1315,-2550,-1057,8160,14550
2017-06-24T12:00:00Z,2055,-1255,-2690,362,5786,15716
2017-06-24T15:00:00Z,327,841,-3007,1658,1540,16442
2017-06-24T18:00:00Z,996,348,-3241,757,6028,16003
2017-06-24T21:00:00Z,1675,-2334,-2130,1261,8949,13916
2017-06-25T00:00:00Z,2275,-1957,-2118,-1574,8965,13889
2017-06-25T03:00:00Z,1673,-2594,-1841,1214,10434,12796
2017-06-25T06:00:00Z,-259,-2446,-2062,-1765,11966,11218
2017-06-25T09:00:00Z,-345,-2797,-1460,594,11853,11313
2017-06-25T12:00:00Z,554,-1678,-2854,6719,-3600,13692
2017-06-25T15:00:00Z,-400,431,-2904,1835,3803,16121
2017-06-25T18:00:00Z,1887,-51,-3092,634,5094,15990
2017-06-25T21:00:00Z,-426,-701,-2920,1424,8551,14125
2017-06-26T00:00:00Z,-335,-1271,-2802,-1125,7953,14526
2017-06-26T03:00:00Z,1423,367,-3279,-160,5276,15635
2017-06-26T06:00:00Z,1324,333,-3216,2683,3984,15948
2017-06-26T09:00:00Z,1921,-2019,-2266,960,9732,13432
2017-06-26T12:00:00Z,1165,1096,-3025,1747,167,16493
2017-06-26T15:00:00Z,843,-2818,-1756,-606,-822,3767
2017-06-26T18:00:00Z,-410,-1714,-2656,11,11800,11490
2017-06-26T21:00:00Z,-293,-2745,-1584,1421,10605,12650
2017-06-27T00:00:00Z,921,-2874,-1754,-1297,9072,13789
2017-06-27T03:00:00Z,350,-3015,-1564,1520,10140,12857
2017-06-27T06:00:00Z,1667,-3023,-1255,284,12182,11700
2017-06-27T09:00:00Z,592,427,-3193,3101,5033,15524
2017-06-27T12:00:00Z,1879,-1230,-2795,1752,6413,15286
2017-06-27T15:00:00Z,5,517,-3051,1564,4263,16174
2017-06-27T18:00:00Z,-581,-1265,-2647,229,5489,15697
2017-06-27T21:00:00Z,2263,-1576,-2449,-1162,6993,15019
2017-06-28T00:00:00Z,1549,-2161,-2397,2053,7253,14813
2017-06-28T03:00:00Z,1488,-2371,-2303,2338,8177,14193
2017-06-28T06:00:00Z,-632,-2128,-2100,2449,7107,14458
2017-06-28T09:00:00Z,1984,-1664,-2514,728,8587,15251
2017-06-28T12:00:00Z,-763,32,-2692,2377,472,16452
2017-06-28T15:00:00Z,1938,-1033,-2917,-82,9697,13431
2017-06-28T18:00:00Z,1120,-722,-3311,-23,9902,13180
2017-06-28T21:00:00Z,203,-2828,-1720,1526,9144,13739
2017-06-29T00:00:00Z,1016,-2714,-2011,-696,7726,14621
2017-06-29T03:00:00Z,422,-1826,-2796,-2348,1256,16449
2017-06-29T06:00:00Z,-79,-1037,-2938,-134,10321,13012
2017-06-29T09:00:00Z,-262,-1701,-2555,-1485,7427,14841
2017-06-29T12:00:00Z,1864,-1511,-2577,952,10851,12662
2017-06-29T15:00:00Z,1455,-2702,-1738,-1906,8875,13948
2017-06-29T18:00:00Z,2036,-620,-2987,2902,3022,17134
2017-06-29T21:00:00Z,2329,-1755,-2314,-1321,8809,13990
2017-06-30T00:00:00Z,1750,-2250,-2256,1547,8887,14144
2017-06-30T03:00:00Z,2162,-1994,-2249,-926,8299,14356
2017-06-30T06:00:00Z,-726,-1386,-2499,237,5981,15782
2017-06-30T09:00:00Z,-364,424,-2891,2530,3606,16000
2017-06-30T12:00:00Z,-836,-1699,-2122,2433,7225,14838
2017-06-30T15:00:00Z,1336,-340,-3194,215,8443,14384
2017-06-30T18:00:00Z,149,204,-3171,1471,6042,15442
2017-06-30T21:00:00Z,-422,-1675,-2553,-697,7859,14635
2017-07-01T00:00:00Z,-813,-1602,-2318,1755,9204,13721
2017-07-01T03:00:00Z,-480,-1826,-2439,-196,8262,14428
2017-07-01T06:00:00Z,727,-599,-3256,386,10855,13573
2017-07-01T09:00:00Z,1228,-786,-3188,2350,8991,14341
2017-07-01T12:00:00Z,-675,-813,-2726,1210,5632,15559
2017-07-01T15:00:00Z,-88,-2602,-1817,720,8988,13957
2017-07-01T18:00:00Z,692,62,-3266,560,7115,15087
2017-07-01T21:00:00Z,1621,-2556,-1982,1367,9894,13266
2017-07-02T00:00:00Z,2246,-1938,-2225,-1254,8555,14123
2017-07-02T03:00:00Z,745,-745,-3236,-245,10821,12875
2017-07-02T06:00:00Z,1622,-2691,-1744,1430,11142,12152
2017-07-02T09:00:00Z,1768,-2424,-1722,893,11738,11824
2017-07-02T12:00:00Z,-908,-887,-2477,-14141,-2946,20533
2017-07-02T15:00:00Z,535,-3084,-1108,1591,11948,11521
2017-07-02T18:00:00Z,1771,-2749,-1569,765,11897,10926
2017-07-02T21:00:00Z,1667,-2113,-2411,2149,8297,14258
2017-07-03T00:00:00Z,1684,-2164,-2359,1893,8430,14202
2017-07-03T03:00:00Z,-510,-2484,-1933,-63,12855,10193
2017-07-03T06:00:00Z,195,-2183,-2566,897,4437,16025
2017-07-03T09:00:00Z,103,-1126,-2917,-673,11180,12297
2017-07-03T12:00:00Z,-930,-1706,-2055,1670,7927,13066
2017-07-03T15:00:00Z,1773,-1955,-2331,851,7260,15052
2017-07-03T18:00:00Z,1811,-2436,-1928,-146,9563,13427
2017-07-03T21:00:00Z,555,-303,-3261,-986,8396,14370
2017-07-04T00:00:00Z,299,-359,-3215,1757,8896,13853
2017-07-04T03:00:00Z,-48,-2676,-1903,-3632,14030,15770
2017-07-04T06:00:00Z,2277,-599,-2845,-5327,3697,5126
2017-07-04T09:00:00Z,2266,-1331,-2401,-1020,11029,12445
2017-07-04T12:00:00Z,2090,-806,-2852,-8,6185,15528
2017-07-04T15:00:00Z,2190,-1768,-2212,-1256,8407,14339
2017-07-04T18:00:00Z,364,-2788,-1660,-1897,10028,13242
2017-07-04T21:00:00Z,1623,131,-3165,-1088,6162,15367
2017-07-05T00:00:00Z,1571,-561,-3150,1751,7669,14627
2017-07-05T03:00:00Z,1409,-2906,-1535,-837,10475,12793
2017-07-05T06:00:00Z,949,-3144,-990,-916,12340,10956
2017-07-05T09:00:00Z,2086,-1844,-2337,9,9403,13729
2017-07-05T12:00:00Z,-78,-2509,-1682,580,9112,14072
2017-07-05T15:00:00Z,1869,-1887,-2368,1131,9162,13930
2017-07-05T18:00:00Z,-826,-1384,-2409,1879,9023,13826
2017-07-05T21:00:00Z,1054,-528,-3221,1101,9377,13652
2017-07-06T00:00:00Z,626,-389,-3249,1710,9072,13785
2017-07-06T03:00:00Z,2068,-2487,-1765,-1311,11250,12483
2017-07-06T06:00:00Z,2013,-2445,-1825,-876,9615,13321
2017-07-06T09:00:00Z,-405,-2083,-2053,-1140,11254,12541
2017-07-06T12:00:00Z,-468,-1385,-2527,-124,10078,13324
2017-07-06T15:00:00Z,-328,-2072,-2218,-256,9951,13417
2017-07-06T18:00:00Z,934,-1939,-2676,9846,2284,10235
2017-07-06T21:00:00Z,1176,-532,-3205,1054,9206,13834
2017-07-07T00:00:00Z,849,-284,-3266,-436,8637,14191
2017-07-07T03:00:00Z,-625,-1429,-2555,472,8889,14004
2017-07-07T06:00:00Z,1767,-1090,-2939,999,9761,13516
2017-07-07T09:00:00Z,1806,-2434,-1431,-1806,10755,12768
2017-07-07T12:00:00Z,-297,-1182,-2792,874,11140,12290
2017-07-07T15:00:00Z,1497,-2176,-2228,182,7969,15627
2017-07-07T18:00:00Z,1823,-1704,-2571,4940,-217,2085
2017-07-07T21:00:00Z,1243,-141,-3232,-571,7901,14633
2017-07-08T00:00:00Z,992,-476,-3234,2167,8876,13888
2017-07-08T03:00:00Z,-37,-533,-3119,49,8466,14299
2017-07-08T06:00:00Z,-313,-2400,-2000,-1267,12405,12333
2017-07-08T09:00:00Z,1845,-1895,-2220,88,7833,14838
2017-07-08T12:00:00Z,-499,-1381,-2414,-150,11259,14895
2017-07-08T15:00:00Z,1154,-862,-3086,1304,10438,12857
2017-07-08T18:00:00Z,1411,-533,-3144,-532,9342,13731
2017-07-08T21:00:00Z,502,-538,-3203,1554,9714,13417
2017-07-09T00:00:00Z,303,-523,-3177,-432,9079,13898
2017-07-09T03:00:00Z,-203,-682,-2985,1372,9330,13656
2017-07-09T06:00:00Z,1898,-1496,-2691,1395,7464,14760
2017-07-09T09:00:00Z,1790,-2892,-1560,1501,11439,11690
2017-07-09T12:00:00Z,567,-35,-3182,-5127,4015,11950
2017-07-09T15:00:00Z,725,-3155,-1433,-875,11141,12043
2017-07-09T18:00:00Z,56,-870,-3126,1491,10855,12485
2017-07-09T21:00:00Z,1120,-962,-3188,-1274,11595,11132
2017-07-10T00:00:00Z,615,-128,-3299,724,7966,14464
2017-07-10T03:00:00Z,763,-191,-3266,480,8279,14269
2017-07-10T06:00:00Z,578,-301,-3241,-911,7772,14320
2017-07-10T09:00:00Z,324,-740,-2972,2164,10583,12748
2017-07-10T12:00:00Z,-274,-1127,-2745,1070,11269,12252
2017-07-10T15:00:00Z,1473,-1551,-2721,4658,7773,14303
2017-07-10T18:00:00Z,1480,-518,-3158,3598,-450,16208
2017-07-10T21:00:00Z,1465,-421,-3213,-975,9147,14123
2017-07-11T00:00:00Z,849,87,-3275,61,6964,15065
2017-07-11T03:00:00Z,1453,-693,-3146,2316,8252,14289
2017-07-11T06:00:00Z,969,-747,-3185,261,10619,12859
2017-07-11T09:00:00Z,-655,-2001,-2082,730,11002,12437
2017-07-11T12:00:00Z,1990,-1230,-2721,688,7268,15035
2017-07-11T15:00:00Z,169,-2777,-1518,-142,10179,13138
2017-07-11T18:00:00Z,398,-147,-3206,4290,7614,14121
2017-07-11T21:00:00Z,1442,-2618,-1903,1151,9898,14185
2017-07-12T00:00:00Z,801,-2803,-1817,2356,8911,13838
2017-07-12T03:00:00Z,1267,-2548,-2084,892,7752,14649
2017-07-12T06:00:00Z,439,-345,-3264,4225,8241,13558
2017-07-12T09:00:00Z,-143,-2631,-1646,-701,10748,12632
2017-07-12T12:00:00Z,1719,-1292,-2628,1513,9167,13898
2017-07-12T15:00:00Z,1909,-772,-2820,752,5645,15790
2017-07-12T18:00:00Z,1082,-481,-3263,1808,9248,13903
2017-07-12T21:00:00Z,1210,-687,-3204,2737,8786,13786
2017-07-13T00:00:00Z,1569,-190,-3195,-1499,7802,14462
2017-07-13T03:00:00Z,958,-551,-3257,900,9632,13479
2017-07-13T06:00:00Z,-446,-2463,-1836,449,10750,12780
2017-07-13T09:00:00Z,1779,-184,-3030,-3553,7225,11178
2017-07-13T12:00:00Z,1534,-2372,-2069,1516,9022,13956
2017-07-13T15:00:00Z,2062,-992,-2689,-333,6134,15263
2017-07-13T18:00:00Z,1324,-2921,-1394,-1467,10697,12470
2017-07-13T21:00:00Z,-26,-575,-3106,-807,8045,14521
2017-07-14T00:00:00Z,-126,-475,-3077,2066,8901,13821
2017-07-14T03:00:00Z,327,-340,-3214,84,8515,14263
2017-07-14T06:00:00Z,2017,-1674,-2547,775,9616,13348
2017-07-14T09:00:00Z,58,-2851,-1479,816,10425,12835
2017-07-14T12:00:00Z,-641,-1600,-2414,131,10415,13968
2017-07-14T15:00:00Z,1260,-63,-3189,2328,6046,15332
2017-07-14T18:00:00Z,1660,-1882,-2549,691,5157,15818
2017-07-14T21:00:00Z,-259,-2322,-2182,1308,6726,15144
2017-07-15T00:00:00Z,-175,-2199,-2324,-783,7265,14898
2017-07-15T03:00:00Z,-291,-2218,-2259,-877,8929,13786
2017-07-15T06:00:00Z,-222,-2473,-2004,70,8917,14011
2017-07-15T09:00:00Z,666,-2641,-1804,-59,8114,14584
2017-07-15T12:00:00Z,1182,-383,-3052,-1257,9126,14081
2017-07-15T15:00:00Z,1101,-568,-3115,800,9544,13531
2017-07-15T18:00:00Z,781,-2916,-1646,702,9721,13477
2017-07-15T21:00:00Z,1122,-2601,-2110,-1014,7188,14840
2017-07-16T00:00:00Z,556,-2865,-1779,1463,8938,13872
2017-07-16T03:00:00Z,220,-2577,-2096,5086,6801,16071
2017-07-16T06:00:00Z,1451,-2095,-2550,-4443,-4220,2796
2017-07-16T09:00:00Z,1373,-391,-3078,737,7944,14810
2017-07-16T12:00:00Z,-70,-630,-2984,144,9034,14134
2017-07-16T15:00:00Z,1245,-379,-3123,1259,8198,14574
2017-07-16T18:00:00Z,-427,-1504,-2600,-419,10342,12976
2017-07-16T21:00:00Z,1047,-2688,-1949,-378,7942,14577
2017-07-17T00:00:00Z,641,-2845,-1773,1412,8924,13887
2017-07-17T03:00:00Z,768,-2794,-1852,791,8526,14236
2017-07-17T06:00:00Z,1329,-2722,-1878,1514,9718,13493
2017-07-17T09:00:00Z,966,-2730,-1676,-1131,8976,14099
2017-07-17T12:00:00Z,1569,-2544,-1729,-744,9461,13830
2017-07-17T15:00:00Z,1519,-256,-3140,1344,6448,15270
2017-07-17T18:00:00Z,1833,-2516,-1784,-2502,8816,13888
2017-07-17T21:00:00Z,-237,-2444,-1979,2190,6957,14678
2017-07-18T00:00:00Z,-249,-2584,-1811,1153,8636,13824
2017-07-18T03:00:00Z,-197,-2342,-2144,508,8515,14681
2017-07-18T06:00:00Z,-931,-776,-2581,-126,8686,13042
2017-07-18T09:00:00Z,325,-884,-3091,84,10902,12590
2017-07-18T12:00:00Z,1172,-643,-3128,477,9805,13462
2017-07-18T15:00:00Z,506,-2820,-1545,-666,9959,13464
2017-07-18T18:00:00Z,2262,-464,-2966,2485,10985,15516
2017-07-18T21:00:00Z,1575,-285,-3173,225,7471,14952
2017-07-19T00:00:00Z,1562,-111,-3197,438,6418,14935
2017-07-19T03:00:00Z,1575,-817,-3093,1347,9049,13834
2017-07-19T06:00:00Z,2255,-939,-2759,537,4021,16419
2017-07-19T09:00:00Z,582,110,-3169,-2140,3584,14071
2017-07-19T12:00:00Z,477,-2390,-2126,-576,6213,15599
2017-07-19T15:00:00Z,211,-2641,-2003,-573,8168,14433
2017-07-19T18:00:00Z,-933,-839,-2583,-4161,-2114,11970
2017-07-19T21:00:00Z,326,-2237,-2430,956,4456,15937
2017-07-20T00:00:00Z,395,-2600,-2087,34,7171,14981
2017-07-20T03:00:00Z,-169,-2545,-1926,748,8625,14135
2017-07-20T06:00:00Z,351,-2783,-1828,507,8626,14083
2017-07-20T09:00:00Z,365,-2003,-2521,3122,620,16524
2017-07-20T12:00:00Z,-703,-729,-2700,1181,8181,14041
2017-07-20T15:00:00Z,2035,-1885,-2410,-400,7604,14206
2017-07-20T18:00:00Z,-211,-1125,-2906,423,10873,12448
2017-07-20T21:00:00Z,611,-159,-3262,-741,7898,14463
2017-07-21T00:00:00Z,921,-543,-3255,784,8934,13489
2017-07-21T03:00:00Z,765,44,-3279,539,7179,14836
2017-07-21T06:00:00Z,1192,224,-3290,4757,3977,14860
2017-07-21T09:00:00Z,1757,-367,-3062,588,6532,15350
2017-07-21T12:00:00Z,725,-2743,-1632,-1245,9275,14004
2017-07-21T15:00:00Z,19,-771,-3063,905,10168,13062
2017-07-21T18:00:00Z,1391,-280,-3331,532,7977,14338
2017-07-21T21:00:00Z,1487,-249,-3262,891,7118,15453
2017-07-22T00:00:00Z,1169,-55,-3268,-1143,7734,14731
2017-07-22T03:00:00Z,1256,44,-3254,-590,6965,15040
2017-07-22T06:00:00Z,-502,-1768,-2472,-503,9387,13720
2017-07-22T09:00:00Z,-458,-2193,-2074,667,8154,14375
2017-07-22T12:00:00Z,2094,-781,-2862,-883,7878,14571
2017-07-22T15:00:00Z,511,-2860,-1475,-1990,10302,12799
2017-07-22T18:00:00Z,-435,-2594,-1643,-993,13011,10214
2017-07-22T21:00:00Z,277,-656,-3202,842,9984,13176
2017-07-23T00:00:00Z,283,-369,-3232,679,8734,14129
2017-07-23T03:00:00Z,372,-232,-3270,-656,7702,14601
2017-07-23T06:00:00Z,1190,-3080,-1153,-1180,11643,11542
2017-07-23T09:00:00Z,904,-292,-3168,588,8617,14352
2017-07-23T12:00:00Z,727,-312,-3240,-1557,8458,14183
2017-07-23T15:00:00Z,-164,-829,-2984,219,9609,13667
2017-07-23T18:00:00Z,1172,-206,-3247,437,7912,14584
2017-07-23T21:00:00Z,-304,-550,-3010,840,8055,14470
2017-07-24T00:00:00Z,-292,-743,-3001,-931,6745,15117
2017-07-24T03:00:00Z,-609,-825,-2817,1089,7675,14649
2017-07-24T06:00:00Z,-141,-2223,-2457,257,5754,15408
2017-07-24T09:00:00Z,1832,-780,-2969,794,7582,14765
2017-07-24T12:00:00Z,1899,-1872,-2384,957,9266,13809
2017-07-24T15:00:00Z,597,-2922,-1691,-1845,9386,13484
2017-07-24T18:00:00Z,-176,-2732,-1684,-796,11693,11906
2017-07-24T21:00:00Z,745,-83,-3290,-503,7592,14678
